Series,Episode,AirDate,Chaser,P1,P2,P3,P4,NPlayers,PTotal,playerScore,chaserScore,playerWin,remainingTime
3,11,2011-01-17,Shaun Wallace,7000.0,9000.0,0.0,8000.0,3.0,24000.0,20,19,True,0.0
3,12,2011-01-18,Mark Labbett,16000.0,8000.0,0.0,3.0,3.0,24003.0,22,22,False,16.0
3,13,2011-01-19,Anne Hegerty,6000.0,0.0,4000.0,0.0,2.0,10000.0,21,21,False,31.0
3,14,2011-01-20,Shaun Wallace,8000.0,6000.0,30000.0,0.0,3.0,44000.0,15,15,False,54.0
3,15,2011-01-21,Mark Labbett,7000.0,6000.0,3000.0,0.0,3.0,16000.0,18,18,False,36.0
3,16,2011-01-24,Anne Hegerty,5000.0,0.0,100.0,6000.0,3.0,11100.0,26,26,False,9.0
3,17,2011-01-25,Mark Labbett,2000.0,0.0,0.0,0.0,1.0,2000.0,12,12,False,67.0
3,18,2011-01-26,Mark Labbett,0.0,0.0,7000.0,0.0,1.0,7000.0,18,14,True,0.0
3,19,2011-01-27,Shaun Wallace,7000.0,0.0,8000.0,9000.0,3.0,24000.0,27,15,True,0.0
3,20,2011-01-28,Anne Hegerty,0.0,300.0,300.0,30000.0,3.0,30600.0,19,19,False,21.0
3,21,2011-01-31,Mark Labbett,7000.0,7000.0,6000.0,4000.0,4.0,24000.0,23,23,False,6.0
3,22,2011-01-02,Shaun Wallace,3000.0,40000.0,7000.0,400.0,4.0,50400.0,25,23,True,0.0
3,23,2011-02-02,Mark Labbett,0.0,0.0,0.0,20000.0,1.0,20000.0,15,15,False,38.0
3,24,2011-03-02,Anne Hegerty,4000.0,0.0,0.0,3000.0,2.0,7000.0,11,11,False,61.0
3,25,2011-04-02,Shaun Wallace,2000.0,0.0,0.0,1500.0,2.0,3500.0,15,15,False,50.0
3,26,2011-07-02,Mark Labbett,7000.0,0.0,5000.0,5000.0,3.0,17000.0,26,24,True,0.0
3,27,2011-08-02,Anne Hegerty,0.0,6000.0,8000.0,1000.0,3.0,15000.0,15,15,False,41.0
3,28,2011-09-02,Mark Labbett,0.0,9000.0,0.0,400.0,2.0,9400.0,19,19,False,38.0
3,29,2011-10-02,Shaun Wallace,6000.0,25000.0,6000.0,-1000.0,4.0,36000.0,23,23,False,1.0
3,30,2011-11-02,Anne Hegerty,2000.0,9000.0,0.0,0.0,2.0,11000.0,25,25,False,8.0
3,31,2011-02-14,Shaun Wallace,0.0,3000.0,0.0,5000.0,2.0,8000.0,19,19,False,2.0
3,32,2011-02-15,Anne Hegerty,8000.0,32000.0,0.0,0.0,2.0,40000.0,25,21,True,0.0
3,33,2011-02-16,Mark Labbett,0.0,0.0,0.0,7000.0,1.0,7000.0,17,17,False,18.0
3,34,2011-02-17,Anne Hegerty,0.0,8000.0,4000.0,4000.0,3.0,16000.0,19,19,False,40.0
3,35,2011-02-18,Shaun Wallace,0.0,7000.0,5000.0,0.0,2.0,12000.0,15,15,False,60.0
3,36,2011-02-21,Mark Labbett,4000.0,0.0,0.0,5000.0,2.0,9000.0,17,17,False,39.0
3,37,2011-02-22,Anne Hegerty,0.0,27000.0,7000.0,0.0,2.0,34000.0,18,18,False,29.0
3,38,2011-02-23,Shaun Wallace,4000.0,6000.0,0.0,0.0,2.0,10000.0,19,18,True,0.0
3,39,2011-02-24,Mark Labbett,8000.0,10000.0,200.0,0.0,3.0,18200.0,18,18,False,41.0
3,40,2011-02-25,Shaun Wallace,0.0,0.0,5000.0,9000.0,2.0,14000.0,21,21,False,21.0
5,1,2012-01-31,Mark Labbett,9000.0,0.0,6000.0,5000.0,3.0,20000.0,20,20,False,25.0
5,2,2012-02-01,Shaun Wallace,0.0,6000.0,10000.0,6000.0,3.0,22000.0,20,20,False,2.0
5,3,2012-02-02,Paul Sinha,40000.0,0.0,0.0,0.0,1.0,40000.0,19,19,False,16.0
5,4,2012-02-03,Mark Labbett,5000.0,5000.0,30000.0,7000.0,4.0,47000.0,22,21,True,0.0
5,5,2012-02-06,Anne Hegerty,0.0,0.0,7000.0,3000.0,2.0,10000.0,16,16,False,26.0
5,6,2012-02-07,Shaun Wallace,0.0,0.0,4000.0,1000.0,2.0,5000.0,13,13,False,53.0
5,7,2012-02-08,Mark Labbett,4000.0,6000.0,45000.0,-5000.0,4.0,50000.0,20,20,False,18.0
5,8,2012-02-09,Paul Sinha,0.0,3000.0,8000.0,6000.0,3.0,17000.0,18,17,True,0.0
5,9,2012-02-10,Anne Hegerty,27000.0,0.0,-1000.0,5000.0,3.0,31000.0,16,16,False,1.0
5,10,2012-02-20,Shaun Wallace,0.0,5000.0,0.0,0.0,1.0,5000.0,16,16,False,25.0
5,11,2012-02-21,Anne Hegerty,0.0,6000.0,0.0,44000.0,2.0,50000.0,21,19,True,0.0
5,12,2012-02-22,Mark Labbett,9000.0,5000.0,8000.0,5000.0,4.0,27000.0,20,20,False,8.0
5,13,2012-02-23,Paul Sinha,9000.0,4000.0,6000.0,0.0,3.0,19000.0,22,22,False,30.0
5,14,2012-02-24,Anne Hegerty,0.0,0.0,0.0,0.0,0.0,4000.0,15,15,False,16.0
5,15,2012-02-27,Paul Sinha,8000.0,7000.0,0.0,0.0,2.0,15000.0,17,17,False,28.0
5,16,2012-02-28,Mark Labbett,7000.0,0.0,4000.0,-2000.0,3.0,9000.0,23,20,True,0.0
5,17,2012-02-29,Anne Hegerty,4000.0,9000.0,0.0,8000.0,3.0,21000.0,21,21,False,5.0
5,18,2012-03-01,Shaun Wallace,4000.0,7000.0,0.0,0.0,2.0,11000.0,19,19,False,11.0
5,19,2012-03-02,Mark Labbett,9000.0,0.0,0.0,1000.0,2.0,10000.0,19,19,False,13.0
5,20,2012-03-05,Anne Hegerty,0.0,6000.0,0.0,0.0,1.0,6000.0,21,21,False,36.0
5,21,2012-03-06,Paul Sinha,7000.0,6000.0,32000.0,5000.0,4.0,50000.0,21,20,True,0.0
5,22,2012-03-07,Mark Labbett,3000.0,6000.0,0.0,7000.0,3.0,16000.0,22,22,False,16.0
5,23,2012-03-08,Shaun Wallace,8000.0,0.0,0.0,1000.0,2.0,9000.0,15,15,False,33.0
5,24,2012-03-09,Anne Hegerty,9000.0,10000.0,0.0,6000.0,3.0,25000.0,20,18,True,0.0
5,25,2012-03-12,Paul Sinha,0.0,0.0,7000.0,4000.0,2.0,11000.0,19,19,False,14.0
5,26,2012-03-13,Shaun Wallace,25000.0,0.0,26000.0,-9000.0,3.0,42000.0,23,23,False,11.0
5,27,2012-03-14,Mark Labbett,0.0,0.0,0.0,0.0,0.0,4000.0,18,18,False,8.0
5,28,2012-03-15,Paul Sinha,7000.0,10000.0,0.0,-2000.0,3.0,15000.0,19,19,False,18.0
5,29,2012-03-16,Anne Hegerty,9000.0,0.0,0.0,6000.0,2.0,15000.0,20,20,False,4.0
5,30,2012-03-19,Shaun Wallace,5000.0,0.0,1000.0,1000.0,3.0,7000.0,21,16,True,0.0
5,31,2012-03-20,Paul Sinha,7000.0,8000.0,7000.0,6000.0,4.0,28000.0,28,27,True,0.0
5,32,2012-03-21,Mark Labbett,10000.0,6000.0,0.0,1.0,3.0,16001.0,24,24,False,5.0
5,33,2012-03-22,Anne Hegerty,0.0,9000.0,0.0,0.0,1.0,9000.0,15,15,False,13.0
5,34,2012-03-23,Paul Sinha,0.0,4000.0,5000.0,6000.0,3.0,15000.0,19,19,False,25.0
5,35,2012-03-26,Anne Hegerty,2000.0,0.0,2000.0,4000.0,3.0,8000.0,21,21,False,12.0
5,36,2012-03-27,Paul Sinha,7000.0,0.0,7000.0,6000.0,3.0,20000.0,21,21,False,6.0
5,37,2012-03-28,Mark Labbett,6000.0,0.0,5000.0,0.0,2.0,11000.0,17,14,True,0.0
5,38,2012-03-29,Anne Hegerty,0.0,0.0,6000.0,4000.0,2.0,10000.0,17,17,False,37.0
5,39,2012-03-30,Shaun Wallace,0.0,0.0,0.0,4000.0,1.0,4000.0,17,17,False,17.0
5,40,2012-04-09,Shaun Wallace,0.0,8000.0,0.0,1000.0,2.0,9000.0,18,18,False,26.0
5,41,2012-04-10,Mark Labbett,7000.0,0.0,7000.0,3000.0,3.0,17000.0,19,19,False,34.0
5,42,2012-04-11,Paul Sinha,4000.0,0.0,0.0,0.0,1.0,4000.0,14,14,False,58.0
5,43,2012-04-12,Anne Hegerty,25000.0,-2000.0,0.0,2000.0,3.0,25000.0,19,14,True,0.0
5,44,2012-04-13,Shaun Wallace,0.0,30000.0,0.0,0.0,1.0,30000.0,12,12,False,67.0
5,45,2012-04-16,Paul Sinha,0.0,6000.0,0.0,6000.0,2.0,12000.0,15,14,True,0.0
5,46,2012-04-17,Anne Hegerty,6000.0,4000.0,0.0,6000.0,3.0,16000.0,20,20,False,6.0
5,47,2012-04-18,Mark Labbett,6000.0,5000.0,0.0,0.0,2.0,11000.0,16,16,False,36.0
5,48,2012-04-19,Paul Sinha,21000.0,5000.0,5000.0,-3000.0,4.0,28000.0,21,21,False,7.0
5,49,2012-04-20,Shaun Wallace,0.0,30000.0,5000.0,4000.0,3.0,39000.0,26,24,True,0.0
5,50,2012-04-23,Mark Labbett,0.0,6000.0,9000.0,6000.0,3.0,21000.0,20,20,False,6.0
5,51,2012-04-24,Paul Sinha,4000.0,7000.0,0.0,5000.0,3.0,16000.0,19,19,False,10.0
5,52,2012-04-25,Mark Labbett,0.0,0.0,0.0,7000.0,1.0,7000.0,12,12,False,73.0
5,53,2012-04-26,Shaun Wallace,7000.0,4000.0,0.0,0.0,2.0,11000.0,23,21,True,0.0
5,54,2012-04-27,Anne Hegerty,6000.0,4000.0,4000.0,6000.0,4.0,20000.0,20,20,False,11.0
5,55,2012-04-30,Mark Labbett,7000.0,6000.0,1000.0,5000.0,4.0,19000.0,20,20,False,11.0
5,56,2012-05-01,Shaun Wallace,0.0,7000.0,5000.0,0.0,2.0,12000.0,15,13,True,0.0
5,57,2012-05-02,Paul Sinha,7000.0,0.0,0.0,0.0,1.0,7000.0,18,18,False,48.0
5,58,2012-05-03,Shaun Wallace,5000.0,35000.0,-2000.0,0.0,3.0,38000.0,18,18,False,3.0
5,59,2012-05-04,Anne Hegerty,5000.0,0.0,30000.0,5000.0,3.0,40000.0,19,19,False,22.0
5,60,2012-05-07,Anne Hegerty,5000.0,0.0,0.0,35000.0,2.0,40000.0,19,19,False,36.0
5,61,2012-05-08,Shaun Wallace,4000.0,0.0,8000.0,999.0,3.0,12999.0,15,15,False,46.0
5,62,2012-05-09,Mark Labbett,6000.0,4000.0,0.0,4000.0,3.0,14000.0,20,17,True,0.0
5,63,2012-05-10,Paul Sinha,15000.0,25000.0,0.0,7000.0,3.0,47000.0,24,24,False,25.0
5,64,2012-05-11,Anne Hegerty,6000.0,0.0,2000.0,7000.0,3.0,15000.0,21,21,False,21.0
6,1,2012-10-29,Mark Labbett,7000.0,7000.0,0.0,0.0,2.0,14000.0,22,18,True,0.0
6,2,2012-10-30,Paul Sinha,0.0,30000.0,5000.0,2000.0,3.0,37000.0,17,17,False,2.0
6,3,2012-10-31,Anne Hegerty,5000.0,7000.0,7000.0,0.0,3.0,19000.0,18,18,False,24.0
6,4,2012-11-01,Shaun Wallace,5000.0,0.0,35000.0,0.0,2.0,40000.0,17,11,True,0.0
6,5,2012-11-02,Mark Labbett,5000.0,0.0,0.0,0.0,1.0,5000.0,15,15,False,57.0
6,6,2012-11-05,Anne Hegerty,7000.0,500.0,0.0,37500.0,3.0,45000.0,17,17,False,28.0
6,7,2012-11-06,Shaun Wallace,0.0,0.0,7000.0,5000.0,2.0,12000.0,18,18,False,12.0
6,8,2012-11-07,Mark Labbett,0.0,2000.0,0.0,0.0,1.0,2000.0,10,10,False,76.0
6,9,2012-11-09,Shaun Wallace,0.0,1000.0,1000.0,7000.0,3.0,9000.0,18,18,False,13.0
6,10,2012-11-08,Paul Sinha,0.0,0.0,1000.0,1000.0,2.0,2000.0,15,15,False,40.0
6,11,2012-11-12,Mark Labbett,30000.0,0.0,4000.0,0.0,2.0,34000.0,14,14,False,61.0
6,12,2012-11-13,Anne Hegerty,6000.0,9000.0,0.0,0.0,2.0,15000.0,16,16,False,18.0
6,13,2012-11-14,Shaun Wallace,0.0,8000.0,7000.0,0.0,2.0,15000.0,19,19,False,7.0
6,14,2012-11-15,Mark Labbett,7000.0,7000.0,0.0,7000.0,3.0,21000.0,21,18,True,0.0
6,15,2012-11-16,Paul Sinha,20000.0,0.0,0.0,0.0,1.0,20000.0,14,14,False,19.0
6,16,2012-11-19,Anne Hegerty,6000.0,0.0,5000.0,34000.0,3.0,45000.0,18,18,False,36.0
6,17,2012-11-20,Mark Labbett,7000.0,5000.0,0.0,1.0,3.0,12001.0,19,17,True,0.0
6,18,2012-11-21,Paul Sinha,6000.0,0.0,1000.0,0.0,2.0,7000.0,16,16,False,19.0
6,19,2012-11-22,Shaun Wallace,0.0,7000.0,0.0,3000.0,2.0,10000.0,20,15,True,0.0
6,20,2012-11-23,Mark Labbett,0.0,0.0,0.0,0.0,0.0,4000.0,9,9,False,74.0
6,21,2012-11-26,Paul Sinha,4000.0,25000.0,0.0,3000.0,3.0,32000.0,17,17,False,23.0
6,22,2012-11-27,Anne Hegerty,0.0,5000.0,0.0,7000.0,2.0,12000.0,18,18,False,45.0
6,23,2012-11-28,Shaun Wallace,7000.0,6000.0,0.0,0.0,2.0,13000.0,15,15,False,45.0
6,24,2012-11-29,Anne Hegerty,5000.0,4000.0,5000.0,0.0,3.0,14000.0,19,16,True,0.0
6,25,2012-11-30,Mark Labbett,0.0,0.0,6000.0,0.0,1.0,6000.0,7,7,False,93.0
6,26,2012-12-03,Shaun Wallace,0.0,0.0,0.0,35000.0,1.0,35000.0,18,18,False,12.0
6,27,2012-12-04,Anne Hegerty,5000.0,0.0,0.0,0.0,1.0,5000.0,12,12,False,65.0
6,28,2012-12-05,Paul Sinha,6000.0,8000.0,2000.0,7000.0,4.0,23000.0,20,19,True,0.0
6,29,2012-12-06,Mark Labbett,0.0,6000.0,0.0,200.0,2.0,6200.0,22,22,False,1.0
6,30,2012-12-07,Anne Hegerty,5000.0,0.0,1000.0,0.0,2.0,6000.0,16,16,False,22.0
6,31,2012-12-10,Shaun Wallace,40000.0,4000.0,3000.0,0.0,3.0,47000.0,18,18,False,26.0
6,32,2012-12-11,Mark Labbett,4000.0,6000.0,7000.0,5000.0,4.0,22000.0,23,15,True,0.0
6,33,2012-12-12,Paul Sinha,0.0,25000.0,4000.0,-2000.0,3.0,27000.0,14,14,False,55.0
6,34,2012-12-13,Anne Hegerty,0.0,4000.0,0.0,10000.0,2.0,14000.0,20,20,False,23.0
6,35,2012-12-14,Shaun Wallace,0.0,5000.0,0.0,0.0,1.0,5000.0,14,11,True,0.0
6,36,2012-12-17,Paul Sinha,3000.0,0.0,5000.0,0.0,2.0,8000.0,16,16,False,19.0
6,37,2012-12-18,Anne Hegerty,3000.0,5000.0,3000.0,0.0,3.0,11000.0,20,19,True,0.0
6,38,2012-12-19,Shaun Wallace,4000.0,0.0,6000.0,-1000.0,3.0,9000.0,15,15,False,46.0
6,39,2012-12-20,Mark Labbett,6000.0,0.0,6000.0,-3000.0,3.0,9000.0,17,17,False,17.0
6,40,2012-12-21,Mark Labbett,8000.0,0.0,3000.0,0.0,2.0,11000.0,13,11,True,0.0
6,42,2013-01-03,Anne Hegerty,0.0,0.0,0.0,0.0,0.0,4000.0,14,14,False,22.0
6,43,2013-01-04,Mark Labbett,6000.0,4000.0,5000.0,0.0,3.0,15000.0,20,16,True,0.0
6,44,2013-01-07,Shaun Wallace,0.0,5000.0,7000.0,0.0,2.0,12000.0,19,19,False,11.0
6,45,2013-01-08,Mark Labbett,0.0,0.0,0.0,60000.0,1.0,60000.0,15,14,True,0.0
6,46,2013-01-09,Anne Hegerty,7000.0,3000.0,10000.0,0.0,3.0,20000.0,22,22,False,14.0
6,47,2013-01-10,Shaun Wallace,0.0,8000.0,0.0,1000.0,2.0,9000.0,13,13,False,16.0
6,48,2013-01-11,Paul Sinha,8000.0,6000.0,0.0,0.0,2.0,14000.0,15,15,False,4.0
6,49,2013-01-14,Paul Sinha,5000.0,0.0,0.0,3000.0,2.0,8000.0,14,14,False,50.0
6,50,2013-01-15,Anne Hegerty,0.0,0.0,35000.0,0.0,1.0,35000.0,11,11,False,74.0
6,51,2013-01-16,Shaun Wallace,7000.0,0.0,5000.0,10000.0,3.0,22000.0,22,15,True,0.0
6,52,2013-01-17,Paul Sinha,4000.0,8000.0,0.0,5000.0,3.0,17000.0,16,16,False,39.0
6,53,2013-01-18,Mark Labbett,0.0,0.0,4000.0,6000.0,2.0,10000.0,15,15,False,55.0
6,54,2013-01-21,Anne Hegerty,5000.0,6000.0,0.0,3000.0,3.0,14000.0,15,15,False,43.0
6,55,2013-01-22,Shaun Wallace,1000.0,0.0,0.0,1000.0,2.0,2000.0,19,19,False,15.0
6,56,2013-01-23,Mark Labbett,0.0,30000.0,0.0,7000.0,2.0,37000.0,14,14,False,26.0
6,57,2013-01-24,Anne Hegerty,7000.0,40000.0,-5000.0,0.0,3.0,42000.0,18,17,True,0.0
6,58,2013-01-25,Paul Sinha,0.0,0.0,3000.0,0.0,1.0,3000.0,11,11,False,59.0
6,59,2013-01-28,Mark Labbett,0.0,4000.0,6000.0,4000.0,3.0,14000.0,21,21,False,11.0
6,60,2013-01-29,Shaun Wallace,25000.0,2000.0,0.0,-2000.0,3.0,25000.0,17,13,True,0.0
6,61,2013-01-30,Paul Sinha,0.0,0.0,2000.0,0.0,1.0,2000.0,12,12,False,41.0
6,62,2013-01-31,Anne Hegerty,0.0,0.0,4000.0,50000.0,2.0,54000.0,17,17,False,31.0
6,63,2013-02-01,Shaun Wallace,0.0,5000.0,200.0,0.0,2.0,5200.0,15,15,False,28.0
6,64,2013-02-04,Paul Sinha,2000.0,5000.0,0.0,0.0,2.0,7000.0,15,15,False,20.0
6,65,2013-02-05,Mark Labbett,4000.0,6000.0,0.0,0.0,2.0,10000.0,12,12,False,21.0
6,66,2013-02-06,Shaun Wallace,0.0,7000.0,0.0,6000.0,2.0,13000.0,15,15,False,19.0
6,67,2013-02-07,Paul Sinha,0.0,0.0,0.0,0.0,0.0,4000.0,16,15,True,0.0
6,68,2013-02-08,Anne Hegerty,20000.0,0.0,0.0,0.0,1.0,20000.0,16,16,False,31.0
6,69,2013-02-18,Mark Labbett,1000.0,0.0,0.0,0.0,1.0,1000.0,17,17,False,5.0
6,70,2013-02-19,Shaun Wallace,3000.0,0.0,1000.0,0.0,2.0,4000.0,13,13,False,40.0
6,71,2013-02-20,Anne Hegerty,0.0,5000.0,0.0,55000.0,2.0,60000.0,18,17,True,0.0
6,72,2013-02-21,Paul Sinha,0.0,7000.0,0.0,3000.0,2.0,10000.0,13,13,False,49.0
6,73,2013-02-22,Anne Hegerty,0.0,0.0,0.0,0.0,0.0,4000.0,14,14,False,28.0
6,74,2013-02-25,Shaun Wallace,4000.0,5000.0,0.0,5000.0,3.0,14000.0,24,20,True,0.0
6,75,2013-02-26,Mark Labbett,0.0,0.0,0.0,6000.0,1.0,6000.0,11,11,False,63.0
6,76,2013-02-27,Paul Sinha,0.0,5000.0,400.0,0.0,2.0,5400.0,16,16,False,20.0
6,77,2013-02-28,Mark Labbett,0.0,6000.0,0.0,6000.0,2.0,12000.0,17,16,True,0.0
6,78,2013-05-10,Anne Hegerty,0.0,0.0,0.0,0.0,0.0,4000.0,17,17,False,34.0
6,79,2013-03-04,Anne Hegerty,4000.0,9000.0,0.0,4000.0,3.0,17000.0,16,16,False,28.0
6,80,2013-03-05,Shaun Wallace,5000.0,0.0,0.0,0.0,1.0,5000.0,16,11,True,0.0
6,81,2013-03-06,Mark Labbett,3000.0,0.0,0.0,2000.0,2.0,5000.0,11,11,False,42.0
6,82,2013-03-07,Paul Sinha,0.0,5000.0,0.0,0.0,1.0,5000.0,11,11,False,63.0
6,83,2013-03-08,Shaun Wallace,0.0,8000.0,5000.0,4000.0,3.0,17000.0,12,12,False,10.0
6,84,2013-03-11,Shaun Wallace,0.0,24000.0,0.0,0.0,1.0,24000.0,11,11,False,34.0
6,85,2013-03-12,Anne Hegerty,3000.0,4000.0,0.0,0.0,2.0,7000.0,13,13,False,40.0
6,86,2013-03-13,Paul Sinha,0.0,0.0,2000.0,6000.0,2.0,8000.0,21,17,True,0.0
6,87,2013-03-14,Mark Labbett,3000.0,2000.0,40000.0,-3000.0,4.0,42000.0,21,14,True,0.0
6,88,2013-03-15,Paul Sinha,30000.0,0.0,1.0,0.0,2.0,30001.0,20,20,False,6.0
6,89,2013-03-18,Anne Hegerty,4000.0,0.0,0.0,5000.0,2.0,9000.0,18,16,True,0.0
6,90,2013-03-19,Mark Labbett,0.0,500.0,0.0,40000.0,2.0,40500.0,15,15,False,52.0
6,91,2013-03-20,Paul Sinha,3000.0,6000.0,1000.0,0.0,3.0,10000.0,17,17,False,37.0
6,92,2013-03-21,Shaun Wallace,4000.0,0.0,5000.0,4000.0,3.0,13000.0,20,18,True,0.0
6,93,2013-03-22,Anne Hegerty,6000.0,4000.0,0.0,35000.0,3.0,45000.0,14,14,False,42.0
6,94,2013-04-08,Mark Labbett,0.0,5000.0,0.0,35000.0,2.0,40000.0,14,14,False,3.0
6,95,2013-04-09,Paul Sinha,0.0,9000.0,500.0,0.0,2.0,9500.0,19,19,False,34.0
6,96,2013-04-10,Anne Hegerty,0.0,0.0,0.0,0.0,0.0,4000.0,14,14,False,3.0
6,97,2013-04-11,Mark Labbett,6000.0,1000.0,3000.0,7000.0,4.0,17000.0,20,16,True,0.0
6,98,2013-04-12,Shaun Wallace,3000.0,0.0,2000.0,7000.0,3.0,12000.0,17,17,False,6.0
6,99,2013-04-15,Paul Sinha,0.0,0.0,0.0,0.0,0.0,4000.0,19,18,True,0.0
6,100,2013-04-16,Shaun Wallace,0.0,4000.0,100.0,6000.0,3.0,10100.0,17,17,False,12.0
6,101,2013-04-17,Mark Labbett,0.0,6000.0,3000.0,600.0,3.0,9600.0,17,17,False,15.0
6,102,2013-04-18,Shaun Wallace,0.0,6000.0,1000.0,0.0,2.0,7000.0,18,15,True,0.0
6,103,2013-04-19,Anne Hegerty,0.0,30000.0,0.0,-3000.0,2.0,27000.0,15,15,False,54.0
6,104,2013-04-22,Paul Sinha,7000.0,4000.0,0.0,40000.0,3.0,51000.0,22,22,False,0.0
6,105,2013-04-23,Mark Labbett,0.0,6000.0,0.0,2000.0,2.0,8000.0,21,20,True,0.0
6,106,2013-04-24,Anne Hegerty,0.0,0.0,1000.0,0.0,1.0,1000.0,10,10,False,63.0
6,107,2013-04-25,Paul Sinha,0.0,7000.0,-1000.0,10000.0,3.0,16000.0,22,17,True,0.0
6,108,2013-04-26,Shaun Wallace,0.0,8000.0,0.0,0.0,1.0,8000.0,15,15,False,21.0
6,109,2013-04-29,Shaun Wallace,7000.0,8000.0,0.0,0.0,2.0,15000.0,19,17,True,0.0
6,110,2013-04-30,Anne Hegerty,3000.0,7000.0,0.0,0.0,2.0,10000.0,17,17,False,16.0
6,111,2013-05-01,Mark Labbett,0.0,0.0,0.0,4000.0,1.0,4000.0,11,11,False,58.0
6,113,2013-05-03,Paul Sinha,3000.0,30000.0,6000.0,-3000.0,4.0,36000.0,22,22,False,11.0
6,114,2013-05-06,Mark Labbett,0.0,6000.0,2000.0,5000.0,3.0,13000.0,17,17,False,4.0
6,115,2013-05-07,Paul Sinha,8000.0,0.0,0.0,0.0,1.0,8000.0,11,11,False,50.0
6,116,2013-05-08,Mark Labbett,5000.0,4000.0,0.0,0.0,2.0,9000.0,21,16,True,0.0
6,117,2013-05-09,Shaun Wallace,3000.0,4000.0,0.0,0.0,2.0,7000.0,16,16,False,31.0
6,118,2013-03-01,Anne Hegerty,4000.0,28000.0,2000.0,-2000.0,4.0,32000.0,21,21,False,7.0
6,119,2013-05-13,Shaun Wallace,7000.0,0.0,0.0,0.0,1.0,7000.0,10,10,False,62.0
6,120,2013-05-14,Anne Hegerty,0.0,0.0,0.0,40000.0,1.0,40000.0,14,14,False,15.0
6,123,2013-05-17,Mark Labbett,2000.0,4000.0,1000.0,6000.0,4.0,13000.0,19,19,False,9.0
6,124,2013-05-20,Anne Hegerty,6000.0,25000.0,-3000.0,0.0,3.0,28000.0,18,18,False,30.0
6,125,2013-05-21,Paul Sinha,6000.0,8000.0,0.0,0.0,2.0,14000.0,17,16,True,0.0
6,126,2014-11-21,Shaun Wallace,0.0,7000.0,0.0,3000.0,2.0,10000.0,17,17,False,30.0
6,127,2013-05-23,Paul Sinha,3000.0,7000.0,0.0,0.0,2.0,10000.0,18,18,False,2.0
6,128,2013-05-24,Mark Labbett,6000.0,0.0,0.0,500.0,2.0,6500.0,16,16,False,35.0
6,129,2013-06-03,Shaun Wallace,3000.0,8000.0,0.0,5000.0,3.0,16000.0,17,16,True,0.0
6,130,2013-06-04,Paul Sinha,0.0,0.0,1000.0,6000.0,2.0,7000.0,18,18,False,7.0
6,131,2013-06-05,Mark Labbett,0.0,0.0,2000.0,6000.0,2.0,8000.0,17,17,False,15.0
6,132,2013-06-06,Anne Hegerty,0.0,0.0,8000.0,5000.0,2.0,13000.0,18,14,True,0.0
6,133,2013-06-07,Paul Sinha,0.0,3000.0,0.0,5000.0,2.0,8000.0,15,15,False,40.0
6,134,2013-06-10,Paul Sinha,6000.0,6000.0,0.0,6000.0,3.0,18000.0,17,15,True,0.0
6,135,2013-06-11,Anne Hegerty,0.0,0.0,0.0,0.0,0.0,4000.0,18,18,False,33.0
6,136,2013-06-12,Paul Sinha,0.0,8000.0,0.0,-1000.0,2.0,7000.0,15,12,True,0.0
6,137,2013-06-13,Mark Labbett,5000.0,25000.0,5000.0,0.0,3.0,35000.0,19,19,False,27.0
6,138,2013-06-14,Shaun Wallace,4000.0,7000.0,0.0,2000.0,3.0,13000.0,13,13,False,23.0
6,140,2013-06-18,Anne Hegerty,8000.0,0.0,0.0,400.0,2.0,8400.0,17,17,False,17.0
6,141,2013-06-19,Mark Labbett,5000.0,7000.0,0.0,2000.0,3.0,14000.0,20,18,True,0.0
6,142,2013-06-20,Paul Sinha,0.0,6000.0,7000.0,4000.0,3.0,17000.0,18,18,False,15.0
6,143,2013-06-21,Shaun Wallace,0.0,7000.0,0.0,0.0,1.0,7000.0,17,14,True,0.0
6,144,2013-05-15,Paul Sinha,0.0,0.0,6000.0,2000.0,2.0,8000.0,14,14,False,21.0
6,145,2013-06-24,Mark Labbett,8000.0,6000.0,-2000.0,38000.0,4.0,50000.0,16,13,True,0.0
6,146,2013-05-22,Shaun Wallace,0.0,0.0,1000.0,0.0,1.0,1000.0,13,13,False,45.0
6,147,2013-06-17,Mark Labbett,0.0,6000.0,0.0,54000.0,2.0,60000.0,17,17,False,24.0
6,150,2013-01-02,Paul Sinha,25000.0,2000.0,7000.0,5000.0,4.0,39000.0,23,21,True,0.0
6,151,2013-05-02,Anne Hegerty,0.0,8000.0,1000.0,0.0,2.0,9000.0,17,17,False,14.0
6,152,2013-06-25,Anne Hegerty,25000.0,9000.0,7000.0,0.0,3.0,41000.0,12,12,False,48.0
6,153,2013-06-27,Paul Sinha,5000.0,7000.0,0.0,0.0,2.0,12000.0,16,16,False,3.0
6,154,2013-06-26,Shaun Wallace,1000.0,30000.0,0.0,0.0,2.0,31000.0,17,17,False,21.0
6,155,2013-06-28,Anne Hegerty,4000.0,3000.0,5000.0,0.0,3.0,12000.0,18,18,False,12.0
9,1,2015-06-22,Paul Sinha,26000.0,0.0,6000.0,4000.0,3.0,36000.0,19,19,False,18.0
9,2,2015-09-24,Mark Labbett,40000.0,3000.0,6000.0,7000.0,4.0,56000.0,23,17,True,0.0
9,3,2015-06-25,Shaun Wallace,5000.0,0.0,0.0,3000.0,2.0,8000.0,20,20,False,11.0
